new$orig
NLS10703_028_006v_0_B_pseudo$NLS10703_028_006v-027_006r_pseudo
NLS10703_029_007r_0_A_pseudo$NLS10703_029_007r-030_007v_pseudo
NLS10703_030_007v_0_A_pseudo$NLS10703_030_007v-029_007r_pseudo
NLS10703_031_008r_0_A_pseudo$NLS10703_031_008r-032_008v_pseudo
NLS10703_032_008v_0_A_pseudo$NLS10703_032_008v-031_008r_pseudo
NLS10703_033_009r_0_A_pseudo$NLS10703_033_009r-034_009v_pseudo
NLS10703_034_009v_0_A_pseudo$NLS10703_034_009v-033_009r_pseudo
NLS10703_035_010r_0_A_pseudo$NLS10703_035_010r-036_010v_pseudo
NLS10703_036_010v_0_A_pseudo$NLS10703_036_010v-035_010r_pseudo
NLS10703_037_011r_0_B_pseudo$NLS10703_037_011r-038_011v_pseudo
NLS10703_038_011v_0_A_pseudo$NLS10703_038_011v-037_011r_pseudo
NLS10703_039_012r_0_A_pseudo$NLS10703_039_012r-040_012v_pseudo
NLS10703_040_012v_0_A_pseudo$NLS10703_040_012v-039_012r_pseudo
NLS10703_041_013r_0_A_pseudo$NLS10703_041_013r-042_013v_pseudo
NLS10703_042_013v_0_A_pseudo$NLS10703_042_013v-041_013r_pseudo
NLS10703_043_014r_0_A_pseudo$NLS10703_043_014r-044_014v_pseudo
NLS10703_044_014v_0_A_pseudo$NLS10703_044_014v-043_014r_pseudo
NLS10703_045_015r_0_A_pseudo$NLS10703_045_015r-046_015v_pseudo
NLS10703_046_015v_0_A_pseudo$NLS10703_046_015v-045_015r_pseudo
NLS10703_047_016r_0_A_pseudo$NLS10703_047_016r-048_016v_pseudo
NLS10703_048_016v_0_A_pseudo$NLS10703_048_016v-047_016r_pseudo
NLS10703_049_017r_0_A_pseudo$NLS10703_049_017r-050_017v_pseudo
NLS10703_050_017v_0_A_pseudo$NLS10703_050_017v-049_017r_pseudo
NLS10703_051_018r_0_A_pseudo$NLS10703_051_018r-052_018v_pseudo
NLS10703_052_018v_0_A_pseudo$NLS10703_052_018v-051_018r_pseudo
NLS10703_053_019r_0_A_pseudo$NLS10703_053_019r-054_019v_pseudo
NLS10703_054_019v_0_A_pseudo$NLS10703_054_019v-053_019r_pseudo
NLS10703_055_020r_0_A_pseudo$NLS10703_055_020r-055_020v_pseudo
NLS10703_055_020v_0_A_pseudo$NLS10703_055_020v-055_020r_pseudo
NLS10703_056_021r_0_A_pseudo$NLS10703_056_021r-057_021v_pseudo
NLS10703_057_021v_0_A_pseudo$NLS10703_057_021v-056_021r_pseudo
NLS10703_058_022r_0_A_pseudo$NLS10703_058_022r-059_022v_pseudo
NLS10703_059_022v_0_A_pseudo$NLS10703_059_022v-058_022r_pseudo
NLS10703_060_023r_0_A_pseudo$NLS10703_060_023r-061_023v_pseudo
NLS10703_061_023v_0_A_pseudo$NLS10703_061_023v-060_023r_pseudo
NLS10703_070_024r_0_B_pseudo$NLS10703_070_024r-071_024v_pseudo
NLS10703_071_024v_0_A_pseudo$NLS10703_071_024v-070_024r_pseudo
NLS10703_072_025r_0_A_pseudo$NLS10703_072_025r-073_025v_pseudo
NLS10703_073_025v_0_A_pseudo$NLS10703_073_025v-072_025r_pseudo
NLS10703_074_026r_0_A_pseudo$NLS10703_074_026r-075_026v_pseudo
NLS10703_075_026v_0_A_pseudo$NLS10703_075_026v-074_026r_pseudo
NLS10703_078_027r_0_A_pseudo$NLS10703_078_027r-079_027v_pseudo
NLS10703_079_027v_0_A_pseudo$NLS10703_079_027v-078_027r_pseudo
NLS10703_080_028r_0_A_pseudo$NLS10703_080_028r-081_028v_pseudo
NLS10703_081_028v_0_A_pseudo$NLS10703_081_028v-080_028r_pseudo
NLS10703_082_029r_0_A_pseudo$NLS10703_082_029r-083_029v_pseudo
NLS10703_083_029v_0_A_pseudo$NLS10703_083_029v-082_029r_pseudo
NLS10703_084_030r_0_A_pseudo$NLS10703_084_030r-085_030v_pseudo
NLS10703_085_030v_0_A_pseudo$NLS10703_085_030v-084_030r_pseudo
NLS10703_086_031r_0_A_pseudo$NLS10703_086_031r-087_031v_pseudo
NLS10703_087_031v_0_A_pseudo$NLS10703_087_031v-086_031r_pseudo
NLS10703_88-89-90_032r_0_A_pseudo$NLS10703_88-89-90_032r-93-94-91-92_033v_pseudo
NLS10703_93-94-91-92_033v_0_A_pseudo$NLS10703_93-94-91-92_033v-88-89-90_032r_pseudo
NLS10703_97-98-95-96_034r_0_A_pseudo$NLS10703_97-98-95-96_034r-99-100-101_035v_pseudo
NLS10703_99-100-101_035v_0_A_pseudo$NLS10703_99-100-101_035v-97-98-95-96_034r_pseudo
NLS10707_001_085r_0_A_pseudo$NLS10707_001_085r-001_085v_pseudo
NLS10707_001_085v_0_A_pseudo$NLS10707_001_085v-001_085r_pseudo
NLS10768_001_080r_0_B_pseudo$NLS10768_001_080r-001_080v_pseudo
NLS10768_001_080v_0_B_pseudo$NLS10768_001_080v-001_080r_pseudo
NLS10768_001_081r_0_B_pseudo$NLS10768_001_081r-001_081v_pseudo
NLS10768_001_081v_0_B_pseudo$NLS10768_001_081v-001_081r_pseudo
$
DLC297a_001r_0_C_pseudoBY$DLC297a_001r-001v_pseudoBY
DLC297a_001v_0_A_pseudoBY$DLC297a_001v-001r_pseudoBY
DLC297a_002r_0_A_pseudoBY$DLC297a_002r-002v_pseudoBY
DLC297a_002v_0_A_pseudoBY$DLC297a_002v-002r_pseudoBY
DLC297a_003r_0_A_pseudoBY$DLC297a_003r-003v_pseudoBY
DLC297a_003v_0_A_pseudoBY$DLC297a_003v-003r_pseudoBY
DLC297a_004r_0_A_pseudoBY$DLC297a_004r-004v_pseudoBY
DLC297a_004v_0_A_pseudoBY$DLC297a_004v-004r_pseudoBY
DLC297a_005r_0_A_pseudoBY$DLC297a_005r-005v_pseudoBY
DLC297a_005v_0_A_pseudoBY$DLC297a_005v-005r_pseudoBY
DLC297a_006r_0_A_pseudoBY$DLC297a_006r-006v_pseudoBY
DLC297a_006v_0_A_pseudoBY$DLC297a_006v-006r_pseudoBY
DLC297a_007r_0_B_pseudoBY$DLC297a_007r-007v_pseudoBY
DLC297a_007v_0_A_pseudoBY$DLC297a_007v-007r_pseudoBY
DLC297a_008r_0_A_pseudoBY$DLC297a_008r-008v_pseudoBY
DLC297a_008v_0_A_pseudoBY$DLC297a_008v-008r_pseudoBY
DLC297a_009r_0_A_pseudoBY$DLC297a_009r-009v_pseudoBY
DLC297a_009v_0_A_pseudoBY$DLC297a_009v-009r_pseudoBY
